Lat,Long,cat2,x,Start
39.03317665,-77.07328203,8,0,6/19/15
38.98817498,-77.09606285,6,0,6/19/15
39.03843036,-76.9949881,8,0,6/19/15
39.17886244,-77.26740597,18,0,6/19/15
39.0607499,-77.11687985,6,0,6/20/15
39.06267781,-77.12240793,6,0,6/20/15
39.05940145,-77.07156033,28,0,6/20/15
39.06267781,-77.12240793,7,0,6/20/15
39.02197521,-77.14664246,6,0,6/20/15
39.05847592,-77.12640626,6,0,6/20/15
39.18520057,-77.20360867,10,0,6/20/15
39.14223101,-77.19334619,18,0,6/20/15
39.03622162,-77.04988426,28,0,6/20/15
39.18390147,-77.16084976,6,0,6/21/15
39.20051202,-77.3713955,18,0,6/21/15
39.09939421,-77.19239303,10,0,6/21/15
38.9984371,-77.00098386,8,0,6/21/15
39.02197521,-77.14664246,6,0,6/21/15
39.05806645,-77.05002379,6,0,6/21/15
38.994547,-77.02688941,22,0,6/21/15
39.03622162,-77.04988426,14,0,6/21/15
39.08161415,-77.18699441,14,0,6/21/15
39.15067674,-77.20405895,24,0,6/22/15
39.11178148,-77.23528052,2941,0,6/22/15
38.99246878,-77.0289111,18,0,6/22/15
39.01921845,-77.19869007,4,0,6/22/15
39.09400028,-77.01662305,27,0,6/22/15
38.95943027,-77.08766339,6,0,6/22/15
39.03738588,-77.05163598,6,0,6/22/15
38.95943027,-77.08766339,6,0,6/22/15
39.08474113,-76.93658854,8,0,6/22/15
38.98400582,-77.07241472,6,0,6/22/15
39.15474689,-77.2956474,6,0,6/22/15
39.01072993,-77.00647311,6,0,6/23/15
39.090633,-77.05911648,27,0,6/23/15
39.06279783,-77.1180711,5,0,6/23/15
39.19219994,-77.24252383,18,0,6/23/15
38.99397574,-77.02797593,24,0,6/23/15
39.14534377,-77.19525638,8,0,6/23/15
38.99687705,-77.02544423,8,0,6/23/15
39.05309287,-77.04528159,14,0,6/23/15
39.07339833,-76.95576709,18,0,6/23/15
39.1802436,-77.26849811,3,0,6/24/15
39.04211706,-77.0435486,2942,0,6/24/15
39.17527874,-77.24098726,8,0,6/24/15
39.17078497,-77.16342603,7,0,6/24/15
39.11419382,-77.19711721,2941,0,6/24/15
39.18650113,-77.15404039,21,0,6/24/15
38.99687705,-77.02544423,22,0,6/24/15
38.99920715,-77.04784015,6,0,6/24/15
39.03738588,-77.05163598,6,0,6/24/15
39.05269731,-76.95317842,6,0,6/24/15
39.06747831,-76.99761699,2941,0,6/24/15
39.08226119,-76.93396369,29,0,6/24/15
38.9978846,-77.02469802,6,0,6/24/15
39.0844778,-77.23891233,8,0,6/24/15
39.08016949,-77.07447584,28,0,6/24/15
39.07579763,-77.00195743,29,0,6/25/15
39.15853519,-77.1985071,6,0,6/25/15
39.10257988,-77.1752707,6,0,6/25/15
39.14897037,-77.20765652,6,0,6/25/15
38.99699581,-76.99046561,17,0,6/25/15
39.05276654,-77.12286528,29,0,6/25/15
39.09939421,-77.19239303,6,0,6/25/15
39.14573436,-77.20378185,6,0,6/25/15
39.05617996,-77.08265862,6,0,6/25/15
38.99813574,-77.12420387,6,0,6/25/15
39.03079516,-77.20127055,22,0,6/25/15
39.11419382,-77.19711721,2941,0,6/25/15
39.16333729,-77.18099958,6,0,6/25/15
39.03614879,-77.05013923,28,0,6/26/15
38.96191471,-77.0862487,6,0,6/26/15
39.19841751,-77.24491824,6,0,6/26/15
38.95486119,-77.11578793,6,0,6/26/15
39.14371683,-77.22384237,4,0,6/26/15
39.05760385,-77.05217367,28,0,6/26/15
39.22265535,-77.29064796,6,0,6/26/15
39.17294509,-77.28802618,29,0,6/26/15
39.05070319,-76.99331271,18,0,6/26/15
39.09820551,-76.92877451,6,0,6/26/15
39.28677544,-77.18108931,6,0,6/26/15
38.9534411,-77.11665478,6,0,6/27/15
39.13682304,-77.07601359,8,0,6/27/15
38.99422531,-76.99258492,28,0,6/27/15
39.13294183,-77.20479096,5,0,6/27/15
39.09206081,-77.15329128,8,0,6/27/15
39.24585364,-77.30510977,6,0,6/27/15
39.05389615,-77.09589688,8,0,6/27/15
39.00533407,-77.02281666,18,0,6/27/15
39.15067674,-77.20405895,6,0,6/27/15
39.16565739,-77.25209853,6,0,6/27/15
39.00249982,-76.99576033,24,0,6/27/15
39.03870312,-77.05089204,24,0,6/28/15
39.04130416,-76.98504072,28,0,6/28/15
39.07225233,-76.94984624,4,0,6/28/15
39.08213838,-76.94728378,6,0,6/28/15
39.209712,-77.25075425,2942,0,6/28/15
39.05560353,-76.95732445,18,0,6/28/15
38.9984957,-77.00107423,14,0,6/28/15
39.15997635,-77.15962222,2942,0,6/28/15
39.05167851,-77.14809663,6,0,6/28/15
39.2260685,-77.24724551,6,0,6/28/15
39.10687815,-77.20184817,21,0,6/29/15
39.18745083,-77.27776752,14,0,6/29/15
39.07579763,-77.00195743,18,0,6/29/15
38.9916456,-77.02661141,27,0,6/29/15
39.11374089,-77.2175942,8,0,6/29/15
38.99031234,-77.05509631,5,0,6/30/15
38.99382947,-77.01161182,5,0,6/30/15
39.17563326,-77.21890924,2942,0,6/30/15
39.1802436,-77.26849811,6,0,6/30/15
39.05526787,-77.05015028,6,0,6/30/15
39.03738588,-77.05163598,6,0,6/30/15
39.16673893,-77.25938489,18,0,6/30/15
39.15840708,-77.27218912,2941,0,6/30/15
39.03750142,-77.15416982,18,0,6/30/15
39.18403195,-77.26176488,2941,0,7/1/15
38.9982176,-77.044429,14,0,7/1/15
38.9917425,-77.02404349,22,0,7/1/15
39.07759041,-77.14017096,6,0,7/1/15
39.05290657,-77.16989814,2941,0,7/1/15
38.99156644,-77.02780961,27,0,7/1/15
39.12410267,-77.23505256,29,0,7/1/15
39.09000611,-77.15217253,7,0,7/1/15
38.98628245,-77.0796137,6,0,7/1/15
39.09052801,-77.12592138,18,0,7/1/15
38.99965966,-76.99528089,18,0,7/2/15
39.08071697,-77.16190219,29,0,7/2/15
39.08016949,-77.07447584,6,0,7/2/15
39.05735092,-77.06628085,4,0,7/2/15
39.19849712,-77.25610072,6,0,7/2/15
39.04497112,-77.09766838,6,0,7/2/15
39.040076,-77.05274147,24,0,7/2/15
39.00544768,-77.0771177,18,0,7/2/15
39.20199488,-77.25303739,29,0,7/3/15
39.1802436,-77.26849811,14,0,7/3/15
39.07886965,-77.10933583,29,0,7/3/15
39.16804926,-77.20831911,14,0,7/3/15
39.03738588,-77.05163598,6,0,7/3/15
39.05473007,-77.1663369,6,0,7/3/15
39.05269731,-76.95317842,6,0,7/3/15
38.96017479,-77.08654777,3,0,7/3/15
39.01514229,-77.17738691,29,0,7/3/15
39.01390766,-77.00283238,8,0,7/3/15
38.99770109,-77.02699356,6,0,7/3/15
39.16144462,-77.19960095,18,0,7/3/15
39.0547903,-77.16509122,6,0,7/3/15
39.06112611,-77.06836079,14,0,7/3/15
39.09620609,-77.1478276,6,0,7/3/15
39.07393986,-77.08685504,14,0,7/3/15
39.05480103,-77.07430893,28,0,7/4/15
38.99005668,-77.02904564,6,0,7/4/15
39.05330412,-77.11183349,6,0,7/4/15
39.00517324,-77.0054145,14,0,7/4/15
39.16723917,-77.17295552,6,0,7/4/15
39.15698357,-77.26506068,17,0,7/5/15
39.16923718,-77.15441662,28,0,7/5/15
39.05258491,-76.95319202,8,0,7/5/15
39.0763466,-76.94006159,6,0,7/5/15
38.99965966,-76.99528089,7,0,7/5/15
38.99010616,-77.03219456,6,0,7/5/15
39.05282956,-76.95185737,18,0,7/5/15
39.22743894,-77.25213475,6,0,7/5/15
39.09510224,-76.99014384,6,0,7/5/15
39.07754475,-77.07083734,12,0,7/6/15
39.1779935,-77.26171377,29,0,7/6/15
39.16136746,-77.26958695,14,0,7/6/15
39.06016083,-77.13062193,29,0,7/6/15
39.10917793,-77.23036568,2941,0,7/6/15
38.98338858,-77.09855697,2942,0,7/6/15
39.16144462,-77.19960095,2942,0,7/6/15
39.10305854,-77.23381872,6,0,7/6/15
39.00708538,-77.02710468,2942,0,7/6/15
39.09664939,-77.19942612,2942,0,7/6/15
39.10793814,-77.14811,29,0,7/7/15
39.10959456,-77.20420082,6,0,7/7/15
39.02197521,-77.14664246,8,0,7/7/15
39.157953,-77.19200418,18,0,7/7/15
39.14533549,-77.22905097,2942,0,7/7/15
39.16278321,-77.22779754,14,0,7/7/15
39.1779935,-77.26171377,14,0,7/8/15
39.09028441,-76.93430697,6,0,7/8/15
39.02593443,-77.10775822,6,0,7/8/15
39.10390104,-77.18571428,10,0,7/8/15
39.04088812,-76.98794782,20,0,7/8/15
39.0250109,-77.22179068,10,0,7/8/15
39.11178148,-77.23528052,18,0,7/8/15
39.03153712,-77.03091711,5,0,7/8/15
39.07579763,-77.00195743,27,0,7/8/15
39.16556391,-77.29501996,27,0,7/8/15
39.093161,-76.93729502,5,0,7/9/15
39.20434723,-77.245976,2941,0,7/9/15
39.22683994,-77.26051045,10,0,7/9/15
39.00351516,-77.11240235,5,0,7/9/15
39.18117282,-77.26239545,6,0,7/9/15
38.98099488,-77.07560454,7,0,7/9/15
39.11178148,-77.23528052,18,0,7/9/15
39.02489476,-77.12532141,6,0,7/9/15
39.26969167,-77.18995874,14,0,7/9/15
39.04304888,-77.04382245,6,0,7/9/15
39.23575685,-77.24545929,27,0,7/10/15
39.02007105,-77.01369915,22,0,7/10/15
39.11682767,-77.20125458,28,0,7/10/15
39.07194368,-77.18700537,29,0,7/10/15
39.16433048,-77.25097018,8,0,7/10/15
39.08360608,-76.95061237,8,0,7/10/15
39.09664939,-77.19942612,2942,0,7/10/15
39.01832266,-77.07111392,6,0,7/10/15
39.03622162,-77.04988426,18,0,7/10/15
39.00098255,-77.00996098,29,0,7/10/15
39.03084631,-77.08914272,29,0,7/10/15
39.12977963,-77.2437016,6,0,7/10/15
39.11001216,-77.3028106,28,0,7/10/15
39.19220361,-77.24752596,10,0,7/11/15
38.94960674,-77.10758662,6,0,7/11/15
39.03845286,-77.05233935,24,0,7/11/15
39.04554603,-76.99197541,10,0,7/11/15
39.03228329,-77.00206464,29,0,7/11/15
39.1875528,-77.22942275,6,0,7/11/15
38.99178744,-77.03063755,6,0,7/11/15
39.16961293,-77.26098233,18,0,7/11/15
39.0526766,-77.0510592,18,0,7/11/15
39.10866425,-76.99796405,28,0,7/11/15
38.97025915,-77.12052263,6,0,7/11/15
39.14449968,-77.22545409,24,0,7/11/15
39.0812312,-77.10324819,18,0,7/11/15
38.98528965,-77.08932061,6,0,7/11/15
39.05164392,-77.07483215,28,0,7/12/15
39.1875528,-77.22942275,21,0,7/12/15
39.1802436,-77.26849811,8,0,7/12/15
38.9916456,-77.02661141,27,0,7/12/15
38.99714787,-77.02190889,6,0,7/12/15
38.98711683,-77.09158273,6,0,7/12/15
38.96349208,-77.09101774,26,0,7/12/15
39.11456567,-77.16441079,6,0,7/12/15
39.12324126,-77.24703876,27,0,7/12/15
39.14197057,-77.21754241,29,0,7/13/15
39.13141906,-77.23212688,6,0,7/13/15
39.03679066,-77.07036696,6,0,7/13/15
39.15724926,-77.2054626,8,0,7/13/15
39.05336551,-77.11017947,6,0,7/13/15
39.01249248,-77.03852195,2941,0,7/13/15
38.98533958,-77.0266433,8,0,7/13/15
39.14726324,-77.28184537,29,0,7/13/15
39.10890821,-77.16582362,6,0,7/13/15
38.96617375,-77.09656057,6,0,7/14/15
38.97690356,-77.16134578,6,0,7/14/15
39.25685895,-77.2078664,10,0,7/14/15
38.95377433,-77.09620458,7,0,7/14/15
38.95288993,-77.10013214,6,0,7/14/15
39.14938834,-77.02519262,2942,0,7/14/15
39.11062638,-77.07399946,28,0,7/14/15
39.04088812,-76.98794782,22,0,7/14/15
39.11716794,-77.16473806,6,0,7/15/15
39.0204213,-76.9766814,18,0,7/15/15
39.05351812,-77.06097229,29,0,7/15/15
39.13654016,-77.20504914,21,0,7/15/15
39.02197521,-77.14664246,6,0,7/15/15
39.04300583,-77.05004188,6,0,7/15/15
39.05646774,-77.08842618,14,0,7/15/15
39.15177926,-77.18246581,4,0,7/15/15
39.17755113,-77.27119347,6,0,7/15/15
39.15425719,-77.19674675,6,0,7/15/15
39.05694407,-76.95117727,27,0,7/15/15
39.11918218,-77.17194518,7,0,7/15/15
39.00541817,-77.00432411,5,0,7/16/15
39.11178148,-77.23528052,27,0,7/16/15
39.17506951,-77.20423474,2942,0,7/16/15
38.98107657,-77.09265033,29,0,7/16/15
39.12689895,-77.20869857,18,0,7/16/15
39.04109819,-77.05308983,18,0,7/16/15
38.99063996,-77.02664,2941,0,7/16/15
39.15017221,-77.20911504,2941,0,7/16/15
38.99965966,-76.99528089,18,0,7/16/15
39.09612409,-77.10999797,2942,0,7/16/15
39.14168906,-77.21769366,28,0,7/16/15
39.07491105,-77.15792088,6,0,7/17/15
39.17820947,-77.27624736,8,0,7/17/15
39.1588323,-77.20730007,21,0,7/17/15
38.99393828,-77.03157952,6,0,7/17/15
39.11326965,-77.18654798,6,0,7/17/15
39.11287186,-77.18476725,10,0,7/17/15
39.2531329,-77.22012401,29,0,7/17/15
39.08272417,-77.15103393,2941,0,7/17/15
39.08507497,-77.15002613,6,0,7/17/15
38.99341888,-77.02667333,18,0,7/17/15
39.14223101,-77.19334619,5,0,7/17/15
39.02587966,-77.21916804,6,0,7/17/15
39.08928406,-77.05554503,6,0,7/17/15
39.18432239,-77.21100721,21,0,7/17/15
39.05585428,-77.04628437,27,0,7/17/15
39.03114185,-77.11367775,6,0,7/18/15
38.96208485,-77.08903698,18,0,7/18/15
39.14207234,-77.18992307,6,0,7/18/15
39.08750318,-77.15017026,4,0,7/18/15
39.1591045,-77.16032093,10,0,7/18/15
38.99010224,-77.08944058,6,0,7/18/15
39.03845286,-77.05233935,22,0,7/18/15
39.04716297,-77.05204036,28,0,7/19/15
38.99742683,-77.03183015,14,0,7/19/15
39.01514257,-76.97614452,29,0,7/19/15
38.99959218,-76.99537268,3,0,7/19/15
38.99201126,-77.10622589,7,0,7/19/15
38.98096244,-77.09571042,6,0,7/19/15
38.99670467,-77.00190111,22,0,7/19/15
39.005558,-77.11823149,5,0,7/19/15
39.16486125,-77.28718798,5,0,7/19/15
39.11901326,-77.23895838,14,0,7/20/15
39.02197521,-77.14664246,6,0,7/20/15
39.03738588,-77.05163598,6,0,7/20/15
38.99538517,-77.02446204,17,0,7/20/15
39.03774344,-77.12839394,10,0,7/21/15
39.15688332,-77.27829276,6,0,7/21/15
39.04113214,-77.15972299,10,0,7/21/15
38.99025723,-77.02396511,27,0,7/21/15
39.02197521,-77.14664246,6,0,7/21/15
39.18629681,-77.27375129,18,0,7/21/15
39.03738588,-77.05163598,6,0,7/21/15
39.18298451,-77.26359052,2942,0,7/21/15
39.11845323,-77.23380444,6,0,7/21/15
39.00108131,-76.98849991,3,0,7/21/15
39.18962406,-77.17082202,6,0,7/21/15
39.02197521,-77.14664246,18,0,7/21/15
39.14411959,-77.1951032,29,0,7/21/15
39.03845286,-77.05233935,22,0,7/22/15
39.00311732,-77.12071606,4,0,7/22/15
39.16347769,-77.20323553,6,0,7/22/15
38.99362032,-77.03233957,6,0,7/22/15
39.1884069,-77.24167371,29,0,7/22/15
39.04790069,-77.08286432,6,0,7/22/15
39.28365964,-77.20193467,29,0,7/22/15
39.0772781,-76.98750321,14,0,7/22/15
39.04134953,-77.04823798,28,0,7/22/15
39.02211428,-77.01172984,18,0,7/22/15
38.96297878,-77.10097865,18,0,7/23/15
39.00109998,-76.99664375,3,0,7/23/15
39.04840272,-77.04424543,6,0,7/23/15
39.13693312,-77.25231062,2942,0,7/23/15
39.04696819,-77.10277179,10,0,7/23/15
39.19418273,-77.27427562,29,0,7/23/15
39.0403435,-77.05034762,18,0,7/23/15
39.15422682,-77.05696073,29,0,7/23/15
39.14645615,-77.18498189,18,0,7/24/15
39.03845286,-77.05233935,22,0,7/24/15
39.09939421,-77.19239303,6,0,7/24/15
39.01392642,-77.00274415,29,0,7/24/15
39.11853675,-77.24881009,14,0,7/24/15
39.00933265,-77.08086837,5,0,7/24/15
38.99393828,-77.03157952,8,0,7/24/15
38.9984371,-77.00098386,27,0,7/24/15
38.96026349,-77.10777995,2941,0,7/25/15
39.06650419,-77.0303862,18,0,7/25/15
39.07549344,-77.11723203,28,0,7/25/15
38.99005668,-77.02904564,10,0,7/25/15
38.98528965,-77.08932061,6,0,7/25/15
39.14607022,-77.1980981,17,0,7/25/15
39.03610824,-77.02783848,8,0,7/25/15
39.14447089,-77.04286923,6,0,7/25/15
39.08625373,-77.07905045,6,0,7/25/15
38.99742683,-77.03183015,6,0,7/25/15
39.03845286,-77.05233935,24,0,7/25/15
39.11319422,-77.19940997,29,0,7/26/15
39.03859391,-77.05157907,24,0,7/26/15
39.01334161,-77.03896053,15,0,7/26/15
39.18408216,-77.25422996,18,0,7/26/15
39.19344786,-77.24852972,29,0,7/26/15
39.0654265,-77.07665182,14,0,7/26/15
39.07843495,-77.16753771,7,0,7/26/15
38.98447588,-77.08556676,6,0,7/26/15
39.07754475,-77.07083734,3,0,7/26/15
39.14223101,-77.19334619,27,0,7/27/15
39.05856627,-77.04889229,18,0,7/27/15
39.13233853,-77.20486222,14,0,7/27/15
39.0795673,-77.06603397,29,0,7/27/15
39.07759041,-77.14017096,6,0,7/27/15
39.17887509,-77.09976758,8,0,7/27/15
39.16470448,-77.221028,6,0,7/27/15
39.03778413,-76.98973986,22,0,7/27/15
39.02197521,-77.14664246,6,0,7/27/15
39.15299197,-77.07728428,6,0,7/28/15
38.99946235,-77.03188435,24,0,7/28/15
39.15559911,-77.15946869,6,0,7/28/15
38.99298669,-77.02665356,6,0,7/28/15
39.09778295,-77.13653941,29,0,7/28/15
39.06050788,-77.17739922,18,0,7/28/15
39.00364732,-77.02087391,27,0,7/29/15
39.21250333,-77.26503628,29,0,7/29/15
39.04594166,-77.16090455,29,0,7/29/15
38.99304842,-77.02414221,6,0,7/29/15
39.00249982,-76.99576033,22,0,7/29/15
39.11316897,-77.19769061,7,0,7/29/15
39.03845286,-77.05233935,24,0,7/30/15
39.14794796,-77.21818299,14,0,7/30/15
39.14545289,-77.21993322,14,0,7/30/15
39.06901293,-77.02383947,10,0,7/30/15
38.99304842,-77.02414221,6,0,7/30/15
39.08388099,-77.07784302,6,0,7/30/15
39.13966562,-77.0628741,6,0,7/30/15
39.04738183,-77.09541442,29,0,7/30/15
39.11326965,-77.18654798,6,0,7/30/15
39.10071317,-77.04754101,6,0,7/30/15
39.07874823,-76.94470213,6,0,7/30/15
39.13764129,-77.17034427,6,0,7/31/15
38.9956017,-76.99222559,28,0,7/31/15
39.17886244,-77.26740597,29,0,7/31/15
38.99249498,-77.02754742,22,0,7/31/15
39.09359843,-77.07528253,29,0,7/31/15
39.19841751,-77.24491824,6,0,7/31/15
39.20332881,-77.2457449,6,0,7/31/15
38.97720901,-77.09069849,6,0,7/31/15
39.07324554,-77.00270037,18,0,7/31/15
39.13412308,-77.40235471,28,0,7/31/15
39.04269034,-77.00533656,12,0,7/31/15
38.98625629,-77.09670122,29,0,7/31/15
38.99608121,-77.02813565,6,0,7/31/15
39.10073016,-77.25973301,8,0,8/1/15
39.1513648,-77.19022082,10,0,8/1/15
39.00568162,-77.00915803,12,0,8/1/15
38.99650712,-77.00315312,24,0,8/1/15
39.07964857,-77.09072831,29,0,8/1/15
39.0433169,-77.04795703,27,0,8/1/15
38.9908689,-77.09663482,8,0,8/1/15
39.23634513,-77.2618972,14,0,8/1/15
39.1596691,-77.09691501,2941,0,8/1/15
39.08014235,-76.93309299,2941,0,8/1/15
39.17612757,-77.26878314,10,0,8/1/15
39.18479302,-77.27758104,6,0,8/1/15
39.01515295,-76.97792391,28,0,8/1/15
39.15483389,-77.06951241,18,0,8/2/15
39.1011946,-76.91373194,5,0,8/2/15
39.1831238,-77.27606058,5,0,8/2/15
39.0887589,-77.14330825,27,0,8/2/15
39.07860278,-77.13619745,2941,0,8/2/15
39.07832734,-77.07191964,18,0,8/2/15
39.12881656,-77.19755575,29,0,8/2/15
39.2020401,-77.24115085,5,0,8/2/15
38.98334814,-77.00032717,29,0,8/2/15
39.0433157,-77.07616715,5,0,8/3/15
39.14130309,-77.19902603,8,0,8/3/15
39.00926661,-77.00466809,29,0,8/3/15
39.06521954,-77.17690353,10,0,8/3/15
38.99005668,-77.02904564,6,0,8/3/15
39.18777439,-77.18671931,2941,0,8/3/15
39.18293884,-77.27086068,29,0,8/3/15
39.15910528,-77.16252888,6,0,8/3/15
39.02853023,-77.09633394,5,0,8/3/15
39.19359397,-77.27007022,28,0,8/4/15
39.15139934,-77.16184552,2942,0,8/4/15
39.00589657,-77.04298886,6,0,8/4/15
39.16683419,-77.23920049,18,0,8/4/15
38.99742683,-77.03183015,6,0,8/4/15
39.03583337,-77.0460292,6,0,8/5/15
39.11741016,-77.20080121,29,0,8/5/15
39.03845286,-77.05233935,22,0,8/5/15
39.01541644,-77.01662495,28,0,8/5/15
38.98096244,-77.09571042,17,0,8/5/15
39.02197521,-77.14664246,6,0,8/5/15
39.05612863,-77.08263495,6,0,8/5/15
39.05508065,-77.11825714,6,0,8/5/15
39.1123459,-77.17544238,29,0,8/5/15
38.99687705,-77.02544423,6,0,8/5/15
39.11494005,-77.24341216,2941,0,8/5/15
38.98807067,-77.02667188,18,0,8/5/15
38.96297878,-77.10097865,28,0,8/5/15
39.16832932,-77.21000504,29,0,8/6/15
38.99063996,-77.02664,2941,0,8/6/15
39.13037787,-77.20398143,6,0,8/6/15
39.14571548,-77.16124539,6,0,8/6/15
39.18224129,-77.17310935,6,0,8/6/15
39.08998823,-76.93827554,8,0,8/6/15
39.11349351,-77.05665156,21,0,8/6/15
39.1274282,-77.20953456,14,0,8/6/15
39.15093525,-77.2381953,29,0,8/6/15
39.17242882,-77.2668234,14,0,8/6/15
39.10371722,-77.07580963,6,0,8/7/15
38.9961616,-77.03631204,11,0,8/7/15
39.12727387,-77.20976393,8,0,8/7/15
38.9889085,-77.02794118,28,0,8/7/15
39.13478408,-77.20853035,2942,0,8/7/15
39.0188406,-77.00529093,5,0,8/7/15
39.17694348,-77.26428718,8,0,8/7/15
39.1779935,-77.26171377,15,0,8/7/15
39.06016083,-77.13062193,6,0,8/7/15
39.02197521,-77.14664246,6,0,8/7/15
39.04088812,-76.98794782,22,0,8/7/15
39.19648412,-77.26209819,21,0,8/8/15
39.05394128,-77.13793074,28,0,8/8/15
39.14393452,-77.20165164,28,0,8/8/15
38.97799807,-77.09877422,2941,0,8/8/15
39.03738588,-77.05163598,14,0,8/8/15
39.03941006,-76.99772663,14,0,8/8/15
39.14006557,-77.4072287,8,0,8/8/15
39.03738588,-77.05163598,6,0,8/8/15
39.02593443,-77.10775822,8,0,8/8/15
39.03845286,-77.05233935,24,0,8/8/15
39.15474655,-77.20973081,15,0,8/9/15
39.1648323,-77.22741431,28,0,8/9/15
39.1779935,-77.26171377,2942,0,8/9/15
39.10048979,-77.04842712,6,0,8/9/15
38.98438508,-77.08884077,6,0,8/9/15
38.99455215,-77.02800101,18,0,8/9/15
39.03738588,-77.05163598,6,0,8/9/15
39.07067423,-76.97062515,27,0,8/9/15
38.99624434,-77.07718842,28,0,8/10/15
39.13671176,-77.2063343,2941,0,8/10/15
39.15972713,-77.2071956,2942,0,8/10/15
38.99341888,-77.02667333,22,0,8/10/15
38.99291363,-77.08760172,2942,0,8/10/15
39.18298451,-77.26359052,6,0,8/10/15
39.17333765,-77.25345869,6,0,8/10/15
39.18581648,-77.28364388,6,0,8/10/15
39.15060639,-77.17913175,6,0,8/10/15
39.16637061,-77.16716853,6,0,8/11/15
39.04716297,-77.05204036,3,0,8/11/15
39.14048457,-77.20904194,29,0,8/11/15
39.09203135,-77.07979606,6,0,8/11/15
39.15975897,-77.21906216,8,0,8/11/15
38.97617888,-77.12721889,14,0,8/11/15
39.27838578,-77.20372107,2,0,8/11/15
39.05269731,-76.95317842,6,0,8/11/15
38.98789504,-77.02381191,6,0,8/11/15
39.20623268,-77.24119778,21,0,8/11/15
39.11787688,-77.25289404,29,0,8/11/15
39.04400264,-76.98026478,14,0,8/12/15
39.10849534,-77.06575578,6,0,8/12/15
39.11178148,-77.23528052,18,0,8/12/15
38.99393828,-77.03157952,29,0,8/12/15
38.99304842,-77.02414221,6,0,8/12/15
39.00980784,-76.99983825,14,0,8/12/15
38.99212,-77.03632,6,0,8/13/15
39.09378109,-77.09820639,10,0,8/13/15
39.02976521,-77.02252373,10,0,8/13/15
39.00782242,-76.98438127,17,0,8/13/15
38.99081446,-77.09668003,2941,0,8/13/15
39.03908279,-77.04870665,22,0,8/13/15
38.99156644,-77.02780961,18,0,8/13/15
39.01646261,-76.98084555,27,0,8/13/15
38.9982705,-77.00361045,18,0,8/13/15
39.1403543,-77.06155269,14,0,8/13/15
39.02974937,-77.02113164,6,0,8/14/15
39.14566413,-77.14404861,6,0,8/14/15
39.02197521,-77.14664246,6,0,8/14/15
39.07061096,-77.07100634,6,0,8/14/15
38.99156644,-77.02780961,22,0,8/14/15
39.13687685,-77.1451272,4,0,8/14/15
39.11918989,-76.97749517,29,0,8/14/15
39.0402995,-77.05037585,8,0,8/15/15
39.1557061,-77.19974974,4,0,8/15/15
39.19112281,-77.25919511,28,0,8/15/15
39.17701974,-77.11823772,28,0,8/15/15
39.14185152,-77.19637739,22,0,8/15/15
39.1518981,-77.06222702,6,0,8/15/15
39.04012149,-77.0513237,18,0,8/15/15
38.99025723,-77.02396511,27,0,8/15/15
39.09206081,-77.15329128,6,0,8/15/15
39.07834223,-77.09085423,6,0,8/16/15
39.18458214,-77.2723817,14,0,8/16/15
38.99246878,-77.0289111,4,0,8/16/15
39.03738588,-77.05163598,18,0,8/16/15
38.98768436,-77.01688653,6,0,8/16/15
39.04974103,-77.05400734,6,0,8/16/15
39.05982326,-76.97108011,8,0,8/16/15
39.00467094,-77.02188431,8,0,8/16/15
39.05480103,-77.07430893,3,0,8/17/15
39.01387453,-76.98417942,14,0,8/17/15
39.05445297,-77.14320995,28,0,8/17/15
38.99342904,-77.02795212,18,0,8/17/15
39.12315147,-77.23573365,6,0,8/17/15
39.03074987,-77.01072584,6,0,8/17/15
39.07890735,-77.08079191,15,0,8/17/15
38.98696707,-77.02959872,18,0,8/17/15
39.18432918,-77.19079476,29,0,8/17/15
39.0901179,-77.00035242,8,0,8/17/15
39.02040574,-77.01271338,22,0,8/18/15
39.00826674,-76.97985443,29,0,8/18/15
39.19841751,-77.24491824,6,0,8/18/15
39.00598006,-77.12343565,14,0,8/18/15
39.10677477,-77.24240761,6,0,8/18/15
39.08380963,-77.07764908,6,0,8/18/15
39.04982663,-77.11107353,26,0,8/18/15
39.03861739,-77.16978072,26,0,8/18/15
38.95827827,-77.12337591,10,0,8/18/15
39.16852873,-77.27277763,6,0,8/18/15
39.14573436,-77.20378185,14,0,8/19/15
39.19103527,-77.27589171,6,0,8/19/15
39.23232806,-77.2429963,6,0,8/19/15
38.98362768,-77.09384571,6,0,8/19/15
39.1005789,-77.14449048,8,0,8/19/15
39.03738588,-77.05163598,3,0,8/19/15
39.17154167,-77.24688191,29,0,8/19/15
39.1663449,-77.24610002,18,0,8/19/15
39.03878576,-76.99248995,6,0,8/19/15
39.03762051,-77.05976886,2942,0,8/19/15
39.19077851,-77.23498791,29,0,8/20/15
39.12776068,-76.93311507,6,0,8/20/15
39.02012088,-77.06513294,6,0,8/20/15
39.08388099,-77.07784302,22,0,8/20/15
38.99339379,-77.02798811,22,0,8/20/15
39.09438482,-77.15174797,24,0,8/21/15
39.11786713,-77.19262091,18,0,8/21/15
39.15470165,-77.16384304,14,0,8/21/15
39.11626742,-77.20936525,2941,0,8/21/15
39.02915776,-77.10997543,6,0,8/21/15
39.17883254,-77.26734863,14,0,8/21/15
38.98214781,-77.09611469,2941,0,8/21/15
38.99063996,-77.02664,18,0,8/21/15
