Pickup_latitude,Pickup_longitude,duration,total_adjusted,total,Fare_amount,Tip_amount,Trip_distance,RateCodeID
40.76663208,-73.92147064,8.6,9.82,10,8,2,1.2,1
40.72158432,-73.8443985,10,9.819,9.96,8,1.96,0.94,1
40.67753983,-73.97976685,9.47,9.805,10,8,2,1.3,1
40.67232132,-73.97709656,10,9.77,9.95,8,1.95,1.2,1
40.8099556,-73.94771576,9.1,9.7665,9.96,8,1.96,1.29,1
40.68304062,-73.95610809,8.3,9.7575,9.96,8,1.96,1.35,1
40.8253479,-73.95139313,8.63,9.755,9.95,8,1.95,1.3,1
40.68080521,-73.974617,9.98,9.753,9.96,8,1.96,1.38,1
40.80678177,-73.96476746,9.7,9.753,9.96,8,1.96,1.38,1
40.6852417,-73.98039246,9.08,9.753,9.96,8,1.96,1.38,1
40.69909668,-73.92441559,9.45,9.7485,9.96,8,1.96,1.41,1
40.82588577,-73.95083618,8.72,9.7485,9.96,8,1.96,1.41,1
40.73720932,-73.87734985,7.63,9.736,10,8,2,1.76,1
40.69269562,-73.99315643,6.85,9.727,10,8,2,1.82,1
40.75931168,-73.91977692,9.68,9.723,9.96,8,1.96,1.58,1
40.80589294,-73.95413208,8.62,9.717,9.96,8,1.96,1.62,1
40.6791954,-73.99536896,9.23,9.705,9.96,8,1.96,1.7,1
40.83415604,-73.85192871,7.98,9.705,9.96,8,1.96,1.7,1
40.69738007,-73.95300293,9.47,9.702,9.96,8,1.96,1.72,1
40.69039154,-73.99449921,7.17,9.675,9.96,8,1.96,1.9,1
40.69315338,-73.9887619,6.18,9.672,9.96,8,1.96,1.92,1
40.66627121,-73.98871613,9.6,9.6605,9.86,8,1.86,1.33,1
40.68050385,-73.94979095,8.77,9.655,9.85,8,1.85,1.3,1
40.74629974,-73.89060211,8.1,9.653,9.86,8,1.86,1.38,1
40.69512558,-73.96340942,9.85,9.647,9.86,8,1.86,1.42,1
40.81709671,-73.93878937,8.62,9.647,9.86,8,1.86,1.42,1
40.82255173,-73.94947815,8.27,9.644,9.86,8,1.86,1.44,1
40.6995163,-73.99125671,8.1,9.6425,9.86,8,1.86,1.45,1
40.81166458,-73.94268799,7.9,9.6425,9.86,8,1.86,1.45,1
40.70254517,-73.98743439,9.1,9.641,9.86,8,1.86,1.46,1
40.74643707,-73.89402771,9.08,9.641,9.86,8,1.86,1.46,1
40.69283676,-73.97084808,8.77,9.641,9.86,8,1.86,1.46,1
40.68362045,-73.95412445,9.12,9.64,9.85,8,1.85,1.4,1
40.85706329,-73.93250275,8.45,9.64,9.85,8,1.85,1.4,1
40.80309677,-73.96381378,8.32,9.6365,9.86,8,1.86,1.49,1
40.72174072,-73.94051361,9.18,9.635,9.86,8,1.86,1.5,1
40.71411896,-73.95565033,7.98,9.635,9.86,8,1.86,1.5,1
40.72162247,-73.95825195,9.67,9.6335,9.86,8,1.86,1.51,1
40.78882217,-73.95523071,8.5,9.6305,9.86,8,1.86,1.53,1
40.84062576,-73.94026947,7.85,9.629,9.86,8,1.86,1.54,1
40.7898407,-73.95145416,8.48,9.623,9.86,8,1.86,1.58,1
40.74572754,-73.953125,8.68,9.61,9.85,8,1.85,1.6,1
40.7563858,-73.92945862,8.25,9.61,9.85,8,1.85,1.6,1
40.71376801,-73.96544647,9,9.6095,9.86,8,1.86,1.67,1
40.67208099,-73.95736694,7.3,9.6065,9.86,8,1.86,1.69,1
40.69670868,-73.98330688,10.02,9.6055,9.76,8,1.76,1.03,1
40.78700638,-73.9536972,6.95,9.599,9.86,8,1.86,1.74,1
40.8069191,-73.95359039,15.87,9.595,9.85,8,1.85,1.7,1
40.72193146,-73.84441376,7.28,9.5855,9.86,8,1.86,1.83,1
40.66692734,-73.98149109,9.32,9.585,9.75,8,1.75,1.1,1
40.65794754,-73.96035004,6.7,9.584,9.86,8,1.86,1.84,1
40.67941284,-73.97398376,7.83,9.5825,9.86,8,1.86,1.85,1
40.68117142,-73.99465179,10.97,9.58,9.76,8,1.76,1.2,1
40.81407166,-73.9368515,9.47,9.58,9.76,8,1.76,1.2,1
40.71395874,-73.95294952,8.03,9.58,9.85,8,1.85,1.8,1
40.68943024,-73.99235535,10.87,9.574,9.76,8,1.76,1.24,1
40.67133331,-73.94420624,9.48,9.574,9.76,8,1.76,1.24,1
40.80545425,-73.93919373,9.47,9.5725,9.76,8,1.76,1.25,1
40.80485535,-73.93891907,9.47,9.57,9.75,8,1.75,1.2,1
40.74436188,-73.88588715,10.57,9.568,9.76,8,1.76,1.28,1
40.68955612,-73.9704361,7.67,9.565,9.85,8,1.85,1.9,1
40.73358154,-73.87006378,6.95,9.565,9.85,8,1.85,1.9,1
40.66601944,-73.98896027,6.85,9.565,9.85,8,1.85,1.9,1
40.68655396,-73.9546814,6.23,9.565,9.85,8,1.85,1.9,1
40.74871445,-73.89178467,8.73,9.5635,9.76,8,1.76,1.31,1
40.7664566,-73.92763519,8.57,9.562,9.76,8,1.76,1.32,1
40.68819809,-73.98945618,10.13,9.559,9.76,8,1.76,1.34,1
40.8186264,-73.93789673,9.4,9.555,9.75,8,1.75,1.3,1
40.74203873,-73.88124847,9.07,9.555,9.75,8,1.75,1.3,1
40.67063141,-73.98506165,9.53,9.5545,9.76,8,1.76,1.37,1
40.68517303,-73.97697449,9.53,9.5545,9.76,8,1.76,1.37,1
40.74048615,-73.92588043,8.52,9.5545,9.76,8,1.76,1.37,1
40.67767334,-73.98148346,9.52,9.5515,9.76,8,1.76,1.39,1
40.72531891,-73.95173645,8.28,9.5515,9.76,8,1.76,1.39,1
40.68944931,-73.99251556,9.43,9.55,9.76,8,1.76,1.4,1
40.74542236,-73.90339661,8.7,9.5485,9.76,8,1.76,1.41,1
40.80472946,-73.96589661,8.17,9.547,9.76,8,1.76,1.42,1
40.80351257,-73.9634552,9.15,9.54,9.75,8,1.75,1.4,1
40.68165207,-73.95843506,9.1,9.538,9.76,8,1.76,1.48,1
40.82218552,-73.93107605,8.65,9.5305,9.76,8,1.76,1.53,1
40.80101776,-73.95928955,7.7,9.5275,9.76,8,1.76,1.55,1
40.80793381,-73.94544983,8.82,9.5245,9.76,8,1.76,1.57,1
40.72221375,-73.94989014,9.42,9.523,9.76,8,1.76,1.58,1
40.76457977,-73.92108917,9.27,9.523,9.76,8,1.76,1.58,1
40.68160629,-73.95583344,10.72,9.52,9.76,8,1.76,1.6,1
40.72985458,-73.95747375,8.88,9.514,9.76,8,1.76,1.64,1
40.7103653,-73.96312714,9.25,9.511,9.76,8,1.76,1.66,1
40.58718872,-73.95385742,8.95,9.51,9.75,8,1.75,1.6,1
40.7959404,-73.9430542,2.1,9.5055,9.6,8,1.6,0.63,5
40.76761246,-73.92276001,8.42,9.4975,9.76,8,1.76,1.75,1
40.68414688,-73.95549774,7.98,9.4945,9.76,8,1.76,1.77,1
40.68278122,-73.99572754,8.15,9.493,9.76,8,1.76,1.78,1
40.65845871,-73.98213959,7.62,9.484,9.76,8,1.76,1.84,1
40.80344772,-73.96464539,6.97,9.469,9.76,8,1.76,1.94,1
40.80117798,-73.95947266,6.9,9.465,9.75,8,1.75,1.9,1
40.78699875,-73.95383453,10.37,9.3365,9.5,8,1.5,1.09,1
40.67567825,-73.97452545,10.1,9.311,9.47,8,1.47,1.06,1
40.78860855,-73.95324707,7.8,9.2885,9.5,8,1.5,1.41,1
40.79055786,-73.95410919,7.72,9.245,9.5,8,1.5,1.7,1
40.78749847,-73.95397186,7.38,9.227,9.5,8,1.5,1.82,1
40.77011871,-73.91835022,10.33,9.02,9.2,8,1.2,1.2,1
40.72766495,-73.85610199,8.07,8.96,9.2,8,1.2,1.6,1
40.74671173,-73.89163971,10.27,8.8635,9,8,1,0.91,1
40.68091583,-73.9805603,10.1,8.8575,9,8,1,0.95,1
40.68994141,-73.97994995,10.55,8.8425,9,8,1,1.05,1
40.70993805,-73.96244812,9.75,8.826,9,8,1,1.16,1
40.79597092,-73.94153595,9.35,8.82,9,8,1,1.2,1
40.7439003,-73.923172,9.23,8.817,9,8,1,1.22,1
40.73400879,-73.87102509,8.2,8.7945,9,8,1,1.37,1
40.80447388,-73.93752289,10.1,8.79,9,8,1,1.4,1
40.67781448,-73.97955322,8.07,8.7765,9,8,1,1.49,1
40.82722855,-73.93647766,7.9,8.775,9,8,1,1.5,1
40.80783463,-73.96044922,7.97,8.757,9,8,1,1.62,1
40.78958511,-73.95492554,7.85,8.754,9,8,1,1.64,1
40.79860687,-73.93661499,8.7,8.745,9,8,1,1.7,1
40.78938675,-73.9548645,6.97,8.736,9,8,1,1.76,1
40.80381775,-73.95589447,7.75,8.73,9,8,1,1.8,1
40.80044937,-73.94449615,7.37,8.709,9,8,1,1.94,1
40.8677063,-73.92102814,8.75,8.643,8.88,8,0.88,1.58,1
40.81340408,-73.95610809,7.83,8.43,8.7,8,0.7,1.8,1
40.85663605,-73.93296051,9.62,8.32,8.5,8,0.5,1.2,1
40.85024261,-73.91273499,1.37,7.9595,8,8,0,0.27,5
40.74329758,-73.88795471,5.13,7.91,8,8,0,0.6,5
40.74703217,-73.89044952,10.08,7.8665,8,8,0,0.89,1
40.7513504,-73.85977936,11.33,7.865,8,8,0,0.9,1
40.69716263,-73.98889923,10.13,7.865,8,8,0,0.9,1
40.78604889,-73.9511795,9.88,7.8575,8,8,0,0.95,1
40.65501022,-74.00719452,9.7,7.856,8,8,0,0.96,1
40.79099274,-73.95161438,10.37,7.85,8,8,0,1,1
40.84051514,-73.9401474,9.88,7.85,8,8,0,1,1
40.80818176,-73.95243835,10.83,7.8485,8,8,0,1.01,1
40.78979492,-73.95239258,10.8,7.847,8,8,0,1.02,1
40.77593231,-73.91098022,9.83,7.847,8,8,0,1.02,1
40.80250168,-73.93668365,10.35,7.8455,8,8,0,1.03,1
40.7959137,-73.93518066,10.18,7.8455,8,8,0,1.03,1
40.69178772,-73.99129486,10.37,7.8425,8,8,0,1.05,1
40.74699783,-73.88969421,10.22,7.8395,8,8,0,1.07,1
40.79367065,-73.94030762,8.05,7.8395,8,8,0,1.07,1
40.75963211,-73.8298645,10.55,7.838,8,8,0,1.08,1
40.71188354,-73.96112061,10.45,7.838,8,8,0,1.08,1
40.79389572,-73.95004272,9.92,7.838,8,8,0,1.08,1
40.79073715,-73.9535675,10.58,7.835,8,8,0,1.1,1
40.8674469,-73.92101288,10.05,7.835,8,8,0,1.1,1
40.68972778,-73.95152283,9.83,7.835,8,8,0,1.1,1
40.6804657,-73.84262848,7.25,7.835,8,8,0,1.1,5
40.71146393,-73.94652557,10.23,7.8335,8,8,0,1.11,1
40.80498505,-73.9393692,9.92,7.8335,8,8,0,1.11,1
40.68764114,-73.93900299,9.45,7.832,8,8,0,1.12,1
40.69200134,-73.99115753,10.15,7.8305,8,8,0,1.13,1
40.74929428,-73.86919403,11.27,7.8275,8,8,0,1.15,1
40.76327515,-73.91545105,10.38,7.8245,8,8,0,1.17,1
40.68087387,-73.9774704,10.6,7.82,8,8,0,1.2,1
40.74768066,-73.88457489,9.7,7.82,8,8,0,1.2,1
40.68309402,-73.95007324,9.68,7.82,8,8,0,1.2,1
40.68093109,-73.99878693,9.4,7.82,8,8,0,1.2,1
40.81644058,-73.94648743,8.93,7.82,8,8,0,1.2,1
40.80598831,-73.9654541,9.75,7.817,8,8,0,1.22,1
40.80846405,-73.94859314,9.67,7.817,8,8,0,1.22,1
40.73971558,-73.87818146,9.25,7.817,8,8,0,1.22,1
40.81069183,-73.95249939,9.22,7.814,8,8,0,1.24,1
40.76205444,-73.91648102,8.98,7.814,8,8,0,1.24,1
40.74549866,-73.90339661,9.62,7.811,8,8,0,1.26,1
40.73385239,-73.86907959,8.97,7.8095,8,8,0,1.27,1
40.74753952,-73.88610077,8.6,7.8095,8,8,0,1.27,1
40.66709137,-73.9882431,9.4,7.808,8,8,0,1.28,1
40.85930252,-73.88660431,9.87,7.8065,8,8,0,1.29,1
40.66846085,-73.98014832,9.75,7.8065,8,8,0,1.29,1
40.68773651,-73.97910309,9.58,7.8065,8,8,0,1.29,1
40.69553375,-73.98751831,8.73,7.8065,8,8,0,1.29,1
40.75130081,-73.87072754,9.98,7.805,8,8,0,1.3,1
40.7025528,-73.98957825,9.82,7.805,8,8,0,1.3,1
40.79463196,-73.94452667,9.32,7.805,8,8,0,1.3,1
40.74687195,-73.89117432,8.42,7.805,8,8,0,1.3,1
40.85733414,-73.88146973,9.62,7.802,8,8,0,1.32,1
40.74995804,-73.8825531,8.13,7.8005,8,8,0,1.33,1
40.68395615,-73.97620392,9.55,7.796,8,8,0,1.36,1
40.82492447,-73.94039917,8.28,7.796,8,8,0,1.36,1
40.81750107,-73.9227829,9.6,7.793,8,8,0,1.38,1
40.80343246,-73.93506622,9.07,7.793,8,8,0,1.38,1
40.79687119,-73.93531036,9.05,7.793,8,8,0,1.38,1
40.68778229,-73.98680878,9.72,7.7915,8,8,0,1.39,1
40.7201767,-73.84463501,9.43,7.7915,8,8,0,1.39,1
40.67780304,-73.93560028,9.12,7.7915,8,8,0,1.39,1
40.80477142,-73.96646118,8.85,7.7915,8,8,0,1.39,1
40.70687866,-73.95346832,8.78,7.7915,8,8,0,1.39,1
40.67265701,-73.93560028,10.33,7.79,8,8,0,1.4,1
40.72138596,-73.84440613,9.98,7.79,8,8,0,1.4,1
40.81877899,-73.95226288,9.97,7.79,8,8,0,1.4,1
40.69585419,-73.94512177,9.55,7.79,8,8,0,1.4,1
40.69018936,-73.98352051,9.52,7.79,8,8,0,1.4,1
40.76182175,-73.92567444,9,7.79,8,8,0,1.4,1
40.81486893,-73.93635559,8.97,7.79,8,8,0,1.4,1
40.73663712,-73.95536804,8.88,7.79,8,8,0,1.4,1
40.74603271,-73.8985672,8.63,7.79,8,8,0,1.4,1
40.83493805,-73.86706543,7.75,7.79,8,8,0,1.4,5
40.6823616,-73.97731018,9.58,7.7885,8,8,0,1.41,1
40.69314194,-73.99085236,9.32,7.7885,8,8,0,1.41,1
40.81903458,-73.94113922,8.42,7.7885,8,8,0,1.41,1
40.78983688,-73.95452118,9.68,7.7855,8,8,0,1.43,1
40.81842041,-73.93759155,9.22,7.7855,8,8,0,1.43,1
40.80422592,-73.94805145,9.9,7.784,8,8,0,1.44,1
40.73569107,-73.95523071,9.72,7.784,8,8,0,1.44,1
40.84692383,-73.93994141,9.23,7.784,8,8,0,1.44,5
40.69305038,-73.91156006,8.75,7.784,8,8,0,1.44,1
40.69360733,-73.99064636,9.82,7.7825,8,8,0,1.45,1
40.81485748,-73.95856476,8.47,7.7825,8,8,0,1.45,1
40.67765427,-73.99814606,9.15,7.781,8,8,0,1.46,1
40.67673874,-73.90058136,8.37,7.781,8,8,0,1.46,1
40.80544662,-73.96598816,8.25,7.781,8,8,0,1.46,1
40.82568741,-73.91854095,9.08,7.7795,8,8,0,1.47,1
40.80196381,-73.93702698,9.03,7.7795,8,8,0,1.47,1
40.78783798,-73.95371246,8.95,7.778,8,8,0,1.48,1
40.67559052,-73.98098755,8.55,7.778,8,8,0,1.48,1
40.80406189,-73.9364624,8.43,7.778,8,8,0,1.48,1
40.8046875,-73.95515442,8.08,7.778,8,8,0,1.48,1
40.71847153,-73.95717621,14.83,7.7765,8,8,0,1.49,1
40.74576187,-73.90345001,9.55,7.7765,8,8,0,1.49,1
40.83303833,-73.86147308,6.32,7.7765,8,8,0,1.49,5
40.81116867,-73.95378876,9.42,7.775,8,8,0,1.5,1
40.75603104,-73.91278839,9.2,7.775,8,8,0,1.5,1
40.74968338,-73.86263275,8.9,7.775,8,8,0,1.5,1
40.69085693,-73.95513153,8.83,7.775,8,8,0,1.5,1
40.67518616,-73.87194061,8.83,7.775,8,8,0,1.5,1
40.7025032,-73.98693848,8.78,7.775,8,8,0,1.5,1
40.80559921,-73.94020081,8.57,7.775,8,8,0,1.5,1
40.80246353,-73.93891144,8.4,7.775,8,8,0,1.5,1
40.75642395,-73.87347412,8.3,7.775,8,8,0,1.5,1
40.68514252,-73.97836304,8.18,7.775,8,8,0,1.5,1
40.6845665,-73.97797394,9.98,7.7735,8,8,0,1.51,1
40.68136215,-73.97714996,9.27,7.7735,8,8,0,1.51,1
40.83898926,-73.93988037,7.83,7.7735,8,8,0,1.51,1
40.66864395,-73.98008728,9.33,7.772,8,8,0,1.52,1
40.75556183,-73.92298126,9.07,7.772,8,8,0,1.52,1
40.74666214,-73.89141846,8.75,7.772,8,8,0,1.52,1
40.79363251,-73.94946289,8.35,7.772,8,8,0,1.52,1
40.80485153,-73.96238708,7.78,7.772,8,8,0,1.52,1
40.79073334,-73.95388031,9.3,7.7705,8,8,0,1.53,1
40.77477646,-73.90871429,9.17,7.769,8,8,0,1.54,1
40.74674606,-73.89057922,9.1,7.769,8,8,0,1.54,1
40.69282913,-73.94291687,8.45,7.769,8,8,0,1.54,1
40.8628006,-73.90192413,8.33,7.769,8,8,0,1.54,1
40.74922943,-73.86928558,10.3,7.7675,8,8,0,1.55,1
40.8380661,-73.93829346,8.3,7.766,8,8,0,1.56,1
40.68393707,-73.9292984,8.22,7.766,8,8,0,1.56,1
40.75320053,-73.91242218,8.87,7.7645,8,8,0,1.57,1
40.80892181,-73.9447937,8.3,7.7645,8,8,0,1.57,1
40.75644684,-73.92967224,8.02,7.7645,8,8,0,1.57,1
40.68479919,-73.97785187,9.62,7.763,8,8,0,1.58,1
40.81715012,-73.95980835,9.48,7.763,8,8,0,1.58,1
40.77538681,-73.91197205,8.58,7.763,8,8,0,1.58,1
40.74747467,-73.95606232,8.47,7.763,8,8,0,1.58,1
40.67419052,-73.94457245,7.98,7.763,8,8,0,1.58,1
40.8112793,-73.95394135,8.9,7.7615,8,8,0,1.59,1
40.80526733,-73.96602631,8.63,7.7615,8,8,0,1.59,1
40.73684311,-73.877388,8.33,7.7615,8,8,0,1.59,1
40.72161102,-73.95826721,9.27,7.76,8,8,0,1.6,1
40.6823616,-73.96179962,8.77,7.76,8,8,0,1.6,1
40.67882538,-73.92118835,8.5,7.76,8,8,0,1.6,1
40.68269348,-73.96313477,8.42,7.76,8,8,0,1.6,1
40.68978119,-73.99243927,8.3,7.76,8,8,0,1.6,1
40.71384811,-73.94934845,8.25,7.76,8,8,0,1.6,1
40.74664307,-73.89144135,8.18,7.76,8,8,0,1.6,1
40.79546356,-73.94817352,8.07,7.76,8,8,0,1.6,1
40.75648117,-73.92995453,8.02,7.76,8,8,0,1.6,1
40.82836151,-73.92584229,7.92,7.76,8,8,0,1.6,1
40.81491852,-73.94035339,7.88,7.76,8,8,0,1.6,1
40.80502701,-73.96621704,7.85,7.76,8,8,0,1.6,1
40.71369553,-73.83000946,7.6,7.76,8,8,0,1.6,1
40.82113647,-73.95451355,7.57,7.76,8,8,0,1.6,1
40.80076599,-73.9466095,7.1,7.76,8,8,0,1.6,1
40.80519104,-73.96600342,10.6,7.7585,8,8,0,1.61,1
40.79164886,-73.953125,9.18,7.7585,8,8,0,1.61,1
40.72068787,-73.8443985,9.3,7.757,8,8,0,1.62,1
40.6714325,-73.97792816,8.3,7.757,8,8,0,1.62,1
40.70015717,-73.99088287,7.75,7.757,8,8,0,1.62,1
40.75527954,-73.88827515,8.2,7.7555,8,8,0,1.63,1
40.67808151,-73.97933197,7.93,7.7555,8,8,0,1.63,1
40.84155655,-73.93955231,7.93,7.7555,8,8,0,1.63,1
40.82674789,-73.94290161,7.8,7.7555,8,8,0,1.63,1
40.76096344,-73.92324829,7.65,7.7555,8,8,0,1.63,1
40.7591629,-73.91873932,10.3,7.754,8,8,0,1.64,1
40.76722717,-73.90900421,8.92,7.754,8,8,0,1.64,1
40.72159195,-73.84429932,8.2,7.754,8,8,0,1.64,1
40.79089355,-73.94225311,8.17,7.754,8,8,0,1.64,1
40.75643539,-73.92948151,7.83,7.754,8,8,0,1.64,1
40.81464386,-73.95868683,11.67,7.7525,8,8,0,1.65,5
40.74575043,-73.88549042,9.53,7.7525,8,8,0,1.65,1
40.81541061,-73.94354248,8.95,7.7525,8,8,0,1.65,1
40.80427933,-73.95539856,8.6,7.7525,8,8,0,1.65,1
40.74850845,-73.89553833,7.78,7.7525,8,8,0,1.65,1
40.76045227,-73.91529083,8.52,7.751,8,8,0,1.66,1
40.75283813,-73.91480255,8.27,7.751,8,8,0,1.66,1
40.80285263,-73.95653534,7.83,7.751,8,8,0,1.66,1
40.74698639,-73.89092255,7.05,7.751,8,8,0,1.66,1
40.78978348,-73.95220947,8.35,7.7495,8,8,0,1.67,1
40.69443512,-73.98782349,7.72,7.7495,8,8,0,1.67,1
40.72718048,-73.95263672,9,7.748,8,8,0,1.68,1
40.74816132,-73.87808228,8.6,7.748,8,8,0,1.68,1
40.70029831,-73.80767059,8.47,7.748,8,8,0,1.68,1
40.80447006,-73.93759918,8.35,7.748,8,8,0,1.68,1
40.74555588,-73.90602875,8.13,7.748,8,8,0,1.68,1
40.86451721,-73.91920471,8.2,7.7465,8,8,0,1.69,1
40.76171112,-73.93005371,8.18,7.7465,8,8,0,1.69,1
40.82154083,-73.89163208,7.62,7.746,8.01,8,0.01,1.76,1
40.69395447,-73.9905014,9.22,7.745,8,8,0,1.7,1
40.68561172,-73.91521454,9.12,7.745,8,8,0,1.7,1
40.75445557,-73.90139771,9.07,7.745,8,8,0,1.7,1
40.58757019,-73.95393372,8.48,7.745,8,8,0,1.7,1
40.66986465,-73.98944092,8.32,7.745,8,8,0,1.7,1
40.74183655,-73.88091278,8.23,7.745,8,8,0,1.7,1
40.72229385,-73.95739746,8.12,7.745,8,8,0,1.7,1
40.77428818,-73.91303253,8.12,7.745,8,8,0,1.7,1
40.68885803,-73.95494843,8.07,7.745,8,8,0,1.7,1
40.67007446,-73.86547089,7.97,7.745,8,8,0,1.7,1
40.70064926,-73.9422226,7.8,7.745,8,8,0,1.7,1
40.76580048,-73.91362,7.13,7.745,8,8,0,1.7,1
40.72132874,-73.84407043,8.48,7.7435,8,8,0,1.71,1
40.70070648,-73.80748749,7.88,7.7435,8,8,0,1.71,1
40.68777084,-73.9695816,8.35,7.742,8,8,0,1.72,1
40.76397705,-73.9152832,8.13,7.742,8,8,0,1.72,1
40.82151413,-73.94277191,7.83,7.7405,8,8,0,1.73,1
40.66327667,-73.96192169,7.1,7.7405,8,8,0,1.73,1
40.7590065,-73.91889954,9.2,7.739,8,8,0,1.74,1
40.81539154,-73.95815277,8.37,7.739,8,8,0,1.74,1
40.70375443,-73.93830109,8.13,7.739,8,8,0,1.74,1
40.80781555,-73.94936371,7.27,7.739,8,8,0,1.74,1
40.85178757,-73.93184662,15.13,7.7375,8,8,0,1.75,5
40.73511124,-73.87422943,9.45,7.7375,8,8,0,1.75,1
40.76541138,-73.91369629,8.63,7.7375,8,8,0,1.75,1
40.75667572,-73.92095947,8.17,7.7375,8,8,0,1.75,1
40.74965286,-73.86405945,8.02,7.7375,8,8,0,1.75,1
40.66352463,-73.93209839,8.13,7.736,8,8,0,1.76,1
40.75362015,-73.93170929,7.42,7.736,8,8,0,1.76,1
40.69929886,-73.80718994,5.92,7.736,8,8,0,1.76,1
40.80472946,-73.96645355,16.33,7.7345,8,8,0,1.77,1
40.77549362,-73.91168976,8.82,7.7345,8,8,0,1.77,1
40.81141663,-73.95425415,9.02,7.733,8,8,0,1.78,1
40.83452225,-73.87221527,8.72,7.733,8,8,0,1.78,1
40.80454254,-73.95523834,7.22,7.733,8,8,0,1.78,1
40.8048172,-73.95506287,6.58,7.733,8,8,0,1.78,1
40.80813217,-73.95281219,9.45,7.7315,8,8,0,1.79,1
40.67995071,-73.94096375,8.57,7.7315,8,8,0,1.79,1
40.76532364,-73.91814423,8.05,7.7315,8,8,0,1.79,1
40.75871658,-73.89118958,6.73,7.7315,8,8,0,1.79,1
40.68946838,-73.99250793,8.77,7.73,8,8,0,1.8,1
40.74591827,-73.90110016,8.47,7.73,8,8,0,1.8,1
40.78782654,-73.95370483,8.27,7.73,8,8,0,1.8,1
40.69322968,-73.98827362,7.33,7.73,8,8,0,1.8,1
40.75968552,-73.82989502,6.65,7.73,8,8,0,1.8,1
40.83420563,-73.85202026,6.33,7.73,8,8,0,1.8,1
40.74912262,-73.86958313,8.98,7.7285,8,8,0,1.81,1
40.72110367,-73.84410858,7.47,7.7285,8,8,0,1.81,1
40.82069778,-73.89124298,7.18,7.7285,8,8,0,1.81,1
40.67534256,-73.97490692,6.9,7.7285,8,8,0,1.81,1
40.76407242,-73.91482544,6.73,7.7285,8,8,0,1.81,1
40.81402206,-73.93685913,8.18,7.7255,8,8,0,1.83,1
40.7649231,-73.91411591,7.83,7.724,8,8,0,1.84,1
40.74671936,-73.89079285,7.4,7.7225,8,8,0,1.85,1
40.69500732,-73.95294952,7.65,7.721,8,8,0,1.86,1
40.7466507,-73.89148712,8.32,7.7195,8,8,0,1.87,1
40.67228317,-73.92888641,8.17,7.7195,8,8,0,1.87,1
40.78875351,-73.95315552,7.72,7.718,8,8,0,1.88,1
40.68943024,-73.96955872,7.38,7.718,8,8,0,1.88,1
40.80437851,-73.93966675,7.78,7.7165,8,8,0,1.89,1
40.82631683,-73.93552399,6.78,7.7165,8,8,0,1.89,1
40.70876694,-73.95909882,6.67,7.7165,8,8,0,1.89,1
40.74531555,-73.90345764,9.93,7.715,8,8,0,1.9,1
40.74798584,-73.95655823,7.25,7.715,8,8,0,1.9,1
40.68112183,-73.95571136,6.9,7.715,8,8,0,1.9,1
40.67620087,-73.98022461,6.37,7.715,8,8,0,1.9,1
40.77004623,-73.91773987,6,7.7105,8,8,0,1.93,1
40.7066803,-73.92274475,7.9,7.709,8,8,0,1.94,1
40.70103836,-73.98973846,6.92,7.709,8,8,0,1.94,1
40.82492065,-73.94761658,7.12,7.7075,8,8,0,1.95,1
40.7483139,-73.87685394,6.78,7.7075,8,8,0,1.95,1
40.74665833,-73.89154053,8.62,7.7045,8,8,0,1.97,1
40.65531158,-74.00892639,8.22,7.703,8,8,0,1.98,1
40.83800888,-73.90050507,12.52,7.7015,8,8,0,1.99,5
40.71112823,-73.94991302,6.6,7.7015,8,8,0,1.99,1
40.81393051,-73.9408493,7.17,7.7,8,8,0,2,1
40.80308533,-73.9520874,6.97,7.7,8,8,0,2,1
40.79577637,-73.94364929,7.5,7.697,8,8,0,2.02,1
40.72138596,-73.84433746,7.45,7.694,8,8,0,2.04,1
40.82526779,-73.94011688,6.98,7.694,8,8,0,2.04,1
40.67687225,-73.91752625,6.43,7.691,8,8,0,2.06,1
40.78924942,-73.94346619,6.27,7.691,8,8,0,2.06,1
40.76668549,-73.92139435,5.4,7.688,8,8,0,2.08,1
40.63235474,-73.94723511,6.62,7.685,8,8,0,2.1,1
40.71128845,-73.96659851,4.48,7.67,8,8,0,2.2,1
40.66586304,-73.92250061,10.13,15.401,15.5,7.5,8,0.66,1
40.70880127,-73.95220184,10.33,12.2585,12.5,7.5,5,1.61,1
40.74624634,-73.90081787,8.73,10.065,10.29,7.5,2.79,1.5,1
40.69477844,-73.95612335,8.18,10.05,10.29,7.5,2.79,1.6,1
40.72190475,-73.95822144,9.82,9.98,10.1,7.5,2.6,0.8,1
40.70373154,-73.93118286,7.63,9.9735,10.14,7.5,2.64,1.11,1
40.78591156,-73.95122528,7.77,9.906,10.14,7.5,2.64,1.56,1
40.69029617,-73.9917984,6.23,9.8895,10.14,7.5,2.64,1.67,1
40.73271561,-73.8638916,6.07,9.8685,10.14,7.5,2.64,1.81,1
40.75542068,-73.92263031,7.97,9.86,10.1,7.5,2.6,1.6,1
40.69314194,-73.96909332,9.9,9.8,9.95,7.5,2.45,1,1
40.74582291,-73.90335083,6.62,9.7135,10,7.5,2.5,1.91,1
40.69224167,-73.98720551,6.77,9.71,9.95,7.5,2.45,1.6,1
40.75788116,-73.83422852,8.93,9.6355,9.82,7.5,2.32,1.23,1
40.78871536,-73.95291901,8.27,9.62,9.83,7.5,2.33,1.4,1
